id,prob
2017-1235-1243,0.730107191
2017-1235-1448,0.68416247
2017-1235-1292,0.686652028
2017-1235-1457,0.760351577
2017-1235-1245,0.830741319
2017-1235-1297,0.872332903
2017-1235-1411,0.90567818
2017-1166-1276,0.345368374
2017-1166-1274,0.458540363
2017-1166-1277,0.624644129
2017-1166-1329,0.440793221
2017-1166-1348,0.490810796
2017-1166-1305,0.677683584
2017-1166-1436,0.47738971
2017-1166-1233,0.7138541
2017-1166-1240,0.791464632
2017-1166-1300,0.741099758
2017-1166-1413,0.91883242
2017-1166-1314,0.187935493
2017-1166-1246,0.184813915
2017-1166-1417,0.360481205
2017-1166-1139,0.331940196
2017-1166-1278,0.501789847
2017-1166-1153,0.310241309
2017-1166-1173,0.502021522
2017-1166-1116,0.472602696
2017-1166-1371,0.581064754
2017-1166-1455,0.284965686
2017-1166-1243,0.606100666
2017-1166-1448,0.550407119
2017-1166-1292,0.555462272
2017-1166-1457,0.640729433
2017-1166-1245,0.73626489
2017-1166-1297,0.795222631
2017-1166-1411,0.84678656
2017-1276-1274,0.605333646
2017-1276-1277,0.751813867
2017-1276-1329,0.587932078
2017-1276-1348,0.635770839
2017-1276-1305,0.788004434
2017-1276-1436,0.623697418
2017-1276-1233,0.818392078
2017-1276-1240,0.873422876
2017-1276-1300,0.837184127
2017-1276-1413,0.952634843
2017-1276-1314,0.288998411
2017-1276-1246,0.287011506
2017-1276-1417,0.50651767
2017-1276-1139,0.474579706
2017-1276-1278,0.645408594
2017-1276-1153,0.44968426
2017-1276-1173,0.645596678
2017-1276-1116,0.619526777
2017-1276-1371,0.715268536
2017-1276-1455,0.419225154
2017-1276-1243,0.737761487
2017-1276-1448,0.687836845
2017-1276-1292,0.693675716
2017-1276-1457,0.761332671
2017-1276-1245,0.834694735
2017-1276-1297,0.873668745
2017-1276-1411,0.909381474
2017-1274-1277,0.649890284
2017-1274-1329,0.470761594
2017-1274-1348,0.51982275
2017-1274-1305,0.695702039
2017-1274-1436,0.506449315
2017-1274-1233,0.73369654
2017-1274-1240,0.808099243
2017-1274-1300,0.758239715
2017-1274-1413,0.922291151
2017-1274-1314,0.199693209
2017-1274-1246,0.19867762
2017-1274-1417,0.390975355
2017-1274-1139,0.359797902
2017-1274-1278,0.530464633
2017-1274-1153,0.337032746
2017-1274-1173,0.530712212
2017-1274-1116,0.501778621
2017-1274-1371,0.606965162
2017-1274-1455,0.309368608
2017-1274-1243,0.633431324
2017-1274-1448,0.577259445
2017-1274-1292,0.582269737
2017-1274-1457,0.663543274
2017-1274-1245,0.754837056
2017-1274-1297,0.807605567
2017-1274-1411,0.858265836
2017-1277-1329,0.309850892
2017-1277-1348,0.354186173
2017-1277-1305,0.544504642
2017-1277-1436,0.341939564
2017-1277-1233,0.586701964
2017-1277-1240,0.684197367
2017-1277-1300,0.619327846
2017-1277-1413,0.865192424
2017-1277-1314,0.114822643
2017-1277-1246,0.112907342
2017-1277-1417,0.242929754
2017-1277-1139,0.219936765
2017-1277-1278,0.364458397
2017-1277-1153,0.20328196
2017-1277-1173,0.364656869
2017-1277-1116,0.337425106
2017-1277-1371,0.441137727
2017-1277-1455,0.184094661
2017-1277-1243,0.467780172
2017-1277-1448,0.410643819
2017-1277-1292,0.415684348
2017-1277-1457,0.503921729
2017-1277-1245,0.613784763
2017-1277-1297,0.687809138
2017-1277-1411,0.759296897
2017-1329-1348,0.536831762
2017-1329-1305,0.716258829
2017-1329-1436,0.523477983
2017-1329-1233,0.749063684
2017-1329-1240,0.819329055
2017-1329-1300,0.773970764
2017-1329-1413,0.929037592
2017-1329-1314,0.217663125
2017-1329-1246,0.214344473
2017-1329-1417,0.404873091
2017-1329-1139,0.374673094
2017-1329-1278,0.547579829
2017-1329-1153,0.351387098
2017-1329-1173,0.548196299
2017-1329-1116,0.518849899
2017-1329-1371,0.623927866
2017-1329-1455,0.324308765
2017-1329-1243,0.647834
2017-1329-1448,0.595456336
2017-1329-1292,0.599251102
2017-1329-1457,0.682729917
2017-1329-1245,0.769076788
2017-1329-1297,0.822855717
2017-1329-1411,0.866842014
2017-1348-1305,0.674287988
2017-1348-1436,0.473504463
2017-1348-1233,0.710513114
2017-1348-1240,0.788767054
2017-1348-1300,0.737963631
2017-1348-1413,0.916970666
2017-1348-1314,0.185475689
2017-1348-1246,0.182335806
2017-1348-1417,0.356856021
2017-1348-1139,0.328371425
2017-1348-1278,0.49779721
2017-1348-1153,0.306697655
2017-1348-1173,0.498016069
2017-1348-1116,0.468690231
2017-1348-1371,0.577024688
2017-1348-1455,0.281598882
2017-1348-1243,0.602189824
2017-1348-1448,0.546467775
2017-1348-1292,0.551413793
2017-1348-1457,0.637360502
2017-1348-1245,0.732966261
2017-1348-1297,0.792594227
2017-1348-1411,0.844201535
2017-1305-1436,0.294688878
2017-1305-1233,0.529118826
2017-1305-1240,0.629952177
2017-1305-1300,0.562801692
2017-1305-1413,0.833048529
2017-1305-1314,0.098941633
2017-1305-1246,0.096162222
2017-1305-1417,0.203993544
2017-1305-1139,0.18517344
2017-1305-1278,0.313616237
2017-1305-1153,0.170597093
2017-1305-1173,0.313461539
2017-1305-1116,0.290533383
2017-1305-1371,0.386873115
2017-1305-1455,0.154936633
2017-1305-1243,0.41318992
2017-1305-1448,0.356082013
2017-1305-1292,0.363242139
2017-1305-1457,0.446234368
2017-1305-1245,0.556728636
2017-1305-1297,0.635598855
2017-1305-1411,0.710958568
2017-1436-1233,0.72175261
2017-1436-1240,0.798077513
2017-1436-1300,0.748397534
2017-1436-1413,0.921526586
2017-1436-1314,0.192294223
2017-1436-1246,0.189413651
2017-1436-1417,0.369292184
2017-1436-1139,0.340143838
2017-1436-1278,0.511292938
2017-1436-1153,0.318090427
2017-1436-1173,0.511495409
2017-1436-1116,0.482045136
2017-1436-1371,0.590355028
2017-1436-1455,0.292219231
2017-1436-1243,0.615506315
2017-1436-1448,0.55976459
2017-1436-1292,0.564860719
2017-1436-1457,0.64936176
2017-1436-1245,0.743812753
2017-1436-1297,0.801252599
2017-1436-1411,0.851941941
2017-1233-1240,0.591245851
2017-1233-1300,0.520955249
2017-1233-1413,0.809822421
2017-1233-1314,0.080935919
2017-1233-1246,0.079181098
2017-1233-1417,0.176622409
2017-1233-1139,0.158747304
2017-1233-1278,0.277412028
2017-1233-1153,0.145744139
2017-1233-1173,0.276898616
2017-1233-1116,0.254592246
2017-1233-1371,0.346164652
2017-1233-1455,0.131353484
2017-1233-1243,0.371216453
2017-1233-1448,0.317592455
2017-1233-1292,0.32338219
2017-1233-1457,0.404463387
2017-1233-1245,0.515002323
2017-1233-1297,0.595832352
2017-1233-1411,0.677408526
2017-1240-1300,0.416282486
2017-1240-1413,0.736679808
2017-1240-1314,0.05402592
2017-1240-1246,0.052917257
2017-1240-1417,0.123492862
2017-1240-1139,0.109939916
2017-1240-1278,0.201612819
2017-1240-1153,0.100405136
2017-1240-1173,0.200601659
2017-1240-1116,0.18290383
2017-1240-1371,0.2580976
2017-1240-1455,0.08989069
2017-1240-1243,0.279194643
2017-1240-1448,0.234124524
2017-1240-1292,0.239086297
2017-1240-1457,0.308205106
2017-1240-1245,0.410579834
2017-1240-1297,0.491509275
2017-1240-1411,0.579864748
2017-1300-1413,0.788247562
2017-1300-1314,0.072075705
2017-1300-1246,0.070336575
2017-1300-1417,0.157630346
2017-1300-1139,0.1415914
2017-1300-1278,0.25087368
2017-1300-1153,0.129804799
2017-1300-1173,0.25047777
2017-1300-1116,0.22988095
2017-1300-1371,0.316235339
2017-1300-1455,0.116922388
2017-1300-1243,0.340608133
2017-1300-1448,0.288662082
2017-1300-1292,0.294621756
2017-1300-1457,0.371989362
2017-1300-1245,0.48096653
2017-1300-1297,0.562591756
2017-1300-1411,0.646916168
2017-1413-1314,0.01978239
2017-1413-1246,0.019165126
2017-1413-1417,0.044789557
2017-1413-1139,0.040123733
2017-1413-1278,0.076862059
2017-1413-1153,0.036608254
2017-1413-1173,0.078569619
2017-1413-1116,0.069691652
2017-1413-1371,0.10309696
2017-1413-1455,0.032733499
2017-1413-1243,0.115410193
2017-1413-1448,0.09255666
2017-1413-1292,0.093843452
2017-1413-1457,0.131211222
2017-1413-1245,0.188381888
2017-1413-1297,0.243336473
2017-1413-1411,0.314731668
2017-1314-1246,0.484975227
2017-1314-1417,0.702081138
2017-1314-1139,0.677085795
2017-1314-1278,0.804883421
2017-1314-1153,0.655251573
2017-1314-1173,0.808066012
2017-1314-1116,0.789383126
2017-1314-1371,0.850792303
2017-1314-1455,0.62749659
2017-1314-1243,0.8662807
2017-1314-1448,0.833890269
2017-1314-1292,0.836999422
2017-1314-1457,0.880158533
2017-1314-1245,0.920118305
2017-1314-1297,0.940091143
2017-1314-1411,0.957773121
2017-1246-1417,0.704964625
2017-1246-1139,0.679560971
2017-1246-1278,0.807817238
2017-1246-1153,0.657659326
2017-1246-1173,0.810676486
2017-1246-1116,0.791711227
2017-1246-1371,0.85297524
2017-1246-1455,0.62968945
2017-1246-1243,0.867617601
2017-1246-1448,0.83671969
2017-1246-1292,0.839222237
2017-1246-1457,0.882469303
2017-1246-1245,0.921526148
2017-1246-1297,0.941504767
2017-1246-1411,0.958520025
2017-1417-1139,0.455024947
2017-1417-1278,0.628533899
2017-1417-1153,0.430257735
2017-1417-1173,0.629018224
2017-1417-1116,0.600697871
2017-1417-1371,0.698980788
2017-1417-1455,0.400535817
2017-1417-1243,0.719808877
2017-1417-1448,0.673186266
2017-1417-1292,0.676395264
2017-1417-1457,0.750428685
2017-1417-1245,0.823906869
2017-1417-1297,0.86713757
2017-1417-1411,0.90197716
2017-1139-1278,0.657276536
2017-1139-1153,0.461740212
2017-1139-1173,0.658543284
2017-1139-1116,0.630972888
2017-1139-1371,0.724776386
2017-1139-1455,0.431213664
2017-1139-1243,0.745420309
2017-1139-1448,0.700266055
2017-1139-1292,0.703245725
2017-1139-1457,0.773557905
2017-1139-1245,0.84168063
2017-1139-1297,0.880761679
2017-1139-1411,0.9126692
2017-1278-1153,0.297778225
2017-1278-1173,0.487064836
2017-1278-1116,0.457866654
2017-1278-1371,0.566267948
2017-1278-1455,0.273293027
2017-1278-1243,0.591462043
2017-1278-1448,0.535551564
2017-1278-1292,0.540572838
2017-1278-1457,0.627097581
2017-1278-1245,0.724076999
2017-1278-1297,0.785247322
2017-1278-1411,0.838113046
2017-1153-1173,0.680754701
2017-1153-1116,0.653757248
2017-1153-1371,0.743780603
2017-1153-1455,0.456047554
2017-1153-1243,0.763581605
2017-1153-1448,0.720647074
2017-1153-1292,0.723121508
2017-1153-1457,0.790648276
2017-1153-1245,0.854292775
2017-1153-1297,0.890671595
2017-1153-1411,0.920024676
2017-1173-1116,0.458000176
2017-1173-1371,0.565351505
2017-1173-1455,0.272854156
2017-1173-1243,0.591117946
2017-1173-1448,0.535116404
2017-1173-1292,0.539871584
2017-1173-1457,0.627086747
2017-1173-1245,0.722750168
2017-1173-1297,0.783870535
2017-1173-1411,0.835975859
2017-1116-1371,0.59468964
2017-1116-1455,0.295695049
2017-1116-1243,0.620078183
2017-1116-1448,0.564426211
2017-1116-1292,0.569294874
2017-1116-1457,0.653972796
2017-1116-1245,0.747249382
2017-1116-1297,0.804008856
2017-1116-1411,0.853850542
2017-1371-1455,0.213883755
2017-1371-1243,0.513568018
2017-1371-1448,0.455574628
2017-1371-1292,0.46090501
2017-1371-1457,0.549647803
2017-1371-1245,0.65638242
2017-1371-1297,0.726238375
2017-1371-1411,0.791134459
2017-1455-1243,0.785442134
2017-1455-1448,0.744365489
2017-1455-1292,0.746875149
2017-1455-1457,0.810000707
2017-1455-1245,0.868934919
2017-1455-1297,0.901802651
2017-1455-1411,0.928675323
2017-1243-1448,0.429596732
2017-1243-1292,0.434550426
2017-1243-1457,0.522916161
2017-1243-1245,0.631530128
2017-1243-1297,0.703301977
2017-1243-1411,0.772525264
2017-1448-1292,0.492396888
2017-1448-1457,0.580672589
2017-1448-1245,0.683001954
2017-1448-1297,0.750097884
2017-1448-1411,0.808773238
2017-1292-1457,0.575093998
2017-1292-1245,0.679561039
2017-1292-1297,0.746394213
2017-1292-1411,0.808047578
2017-1457-1245,0.596142154
2017-1457-1297,0.671970139
2017-1457-1411,0.742302007
2017-1245-1297,0.568454758
2017-1245-1411,0.652775461
2017-1297-1411,0.575193221
