,seed,lat,long,fg2pct,fg3pct,ftpct,blockpct,oppfg2pct,oppfg3pct,oppftpct,oppblockpct,f3grate,oppf3grate,arate,opparate,stlrate,oppstlrate,tempo,adjtempo,oe,adjoe,de,adjde,rpi_rating,pt_school_ncaa,pt_overall_ncaa,pt_school_s16,pt_overall_s16,pt_school_ff,pt_overall_ff,pt_career_school_wins,pt_career_school_losses,pt_career_overall_losses,team_season_wins,pt_team_season_losses,pt_coach_season_wins,pt_coach_season_losses,expwin,log5,prob
1279,-4,0.8738580000000002,-12.041094999999995,1.2499544,4.8192771099999945,15.60434927,3.113731318,0.11083530000000508,-0.2582082500000027,1.3211696399999937,3.0679651939999992,9.92210966,0.21122042999999735,11.485526720000003,1.3382647099999971,0.0058486339999999915,-0.020884843999999986,-1.059999999999988,-0.16370000000000573,9.547999999999988,9.036000000000001,0.9020000000000152,1.9145000000000039,0.02300000000000002,10,12,3,3,0,0,307,85,88,4,-2,4,-2,0.07731926922273724,0.32813084296867817,0.6818182537045198
1280,-5,3.900233,11.006884999999999,0.43961773999999565,-2.181285250000002,6.5716061099999905,-1.389651283000001,5.710947650000001,2.8101565599999994,3.5421824499999985,2.493429593,4.458052219999999,-4.437138930000003,-1.0481489800000006,1.4249342799999951,0.008393780000000003,0.0029360779999999947,-1.8056999999999874,-1.5157999999999987,-3.1539999999999964,-0.7460000000000093,11.586000000000013,4.5715,0.01100000000000001,6,1,1,1,-1,-1,26,97,66,-5,5,-5,5,-0.04196111291524662,-0.30146513258506036,0.37625537256104263
1281,-6,2.428100999999999,10.291229,-0.1678651300000027,2.498746919999995,10.912211329999991,-0.5978751429999996,3.5151130600000045,-4.592440840000002,1.0949323600000014,1.6845940489999993,4.406611890000001,0.7104157399999949,-2.407485539999996,-5.493194110000005,-0.009807808000000001,-0.01555883999999999,0.2533000000000101,1.0230999999999995,8.521,6.844999999999999,3.102800000000002,3.3046000000000078,0.039000000000000035,9,3,3,0,0,-1,69,119,16,6,-4,6,-4,0.027837393386278997,0.14229860412328948,0.7042977627596492
1282,-6,5.481415999999999,-6.010844000000002,-0.5784375699999984,-0.10249955000000455,2.705061079999993,-0.585774283000001,-3.1934653199999943,-2.004703820000003,0.7325715099999996,1.4024732570000005,5.600287170000001,-4.410436300000008,2.601060580000002,-1.9223013800000004,0.029105947999999993,-0.006820620999999999,-3.823599999999985,-3.3140999999999963,-0.8700000000000045,-1.9639999999999986,-7.388999999999996,-5.77770000000001,0.02100000000000002,11,12,3,3,0,0,400,134,157,7,-4,7,-4,0.04930186174077544,0.23148388004621467,0.6546178919693434
1283,-7,5.767578,0.07224599999999981,-2.5402125200000043,1.5559620699999996,9.876716029999997,1.2727796290000004,1.3406557200000009,1.2645522500000013,2.2644771000000077,5.5431297960000006,10.54095272,-0.888518370000007,4.369995170000003,0.4961733499999994,0.0007949489999999892,0.007433400000000007,1.757000000000005,2.862799999999993,2.5729999999999933,7.228999999999999,6.263200000000012,0.8029000000000082,0.013000000000000012,9,9,3,3,0,0,103,7,9,-5,5,-5,5,0.06958258306890053,0.30335078136749055,0.6561568745460024
1284,-8,6.678207,-5.261185000000001,0.12800155000000046,0.5646607299999999,8.000367409999996,-3.779160063000001,2.3491131600000017,1.9363017300000003,0.6759842900000024,1.3151614770000002,-2.770675429999997,-0.9562584500000071,9.68670342,9.58604003,0.021385767,-0.005779810999999996,-3.3729999999999905,-3.8119000000000085,5.556999999999988,12.430999999999997,4.654700000000005,-4.048699999999982,0.052999999999999936,11,13,3,3,0,0,378,128,180,-1,3,-1,3,0.27954115796714374,0.700353009376612,0.7337151407689405
1285,-9,0.46986099999999986,-4.947594999999996,2.64752996,7.121856129999998,8.200234159999994,0.08127900900000107,0.18396580000000284,-1.2877260300000017,2.8302194999999983,5.511079244,5.789190259999998,-1.1900631300000057,12.474206530000004,-0.5696727600000031,0.018028346,-0.005948345999999993,-2.5289999999999964,-1.1674000000000007,8.695999999999998,14.489999999999995,0.2260000000000133,-4.875699999999995,0.09399999999999997,11,13,3,3,0,0,358,106,158,3,-4,3,-4,0.3563737181061857,0.7725980428508665,0.8124411577695554
1286,-10,2.587496,-1.8238889999999977,-0.6090876600000001,2.425184609999995,12.28743940999999,3.164385973,-1.9818268199999949,0.9579370199999957,2.1055117199999955,-1.408401829999999,-1.54651638,0.7801830199999955,6.183386480000003,5.2676671299999995,0.025611279,-0.00781673799999999,-2.2508999999999872,-0.7232000000000056,7.532999999999987,12.257000000000005,-0.8919999999999817,-7.5077,0.06600000000000006,11,13,3,3,0,0,446,155,206,1,-1,1,-1,0.3682139764676011,0.7820360243541331,0.8573854667002969
1287,-11,11.894249,9.072112999999998,1.172076269999998,8.913498309999998,6.528365489999999,2.4024277949999995,-0.8737809399999961,1.3054543699999925,4.893463969999999,2.461005493,6.6924865900000015,6.004566599999993,10.427298989999997,2.4096740700000012,0.002325948999999994,0.003277153000000005,-1.525899999999993,-1.3293000000000035,7.853999999999999,15.248000000000005,-1.0210000000000008,-9.486699999999999,0.07799999999999996,9,6,3,2,0,-1,144,118,18,2,-2,2,-2,0.5021509134547442,0.8670695199939863,0.8954422098884813
1288,-1,9.536814,21.624603,-5.521152569999991,-3.243485030000002,-4.703573089999992,3.2667108769999995,0.21513644000000198,3.713542109999999,1.8090834500000028,3.9045962220000003,-0.8010652600000014,4.34703751,-6.974152610000004,4.398486080000005,0.007881421999999999,-0.0014303849999999924,7.0279000000000025,7.755300000000005,-10.331000000000003,-5.358000000000018,8.145799999999994,4.421900000000008,-0.02400000000000002,-3,2,0,1,0,0,27,-88,71,-4,4,-4,4,-0.10157381527750853,-0.48405946836578534,0.3303813187766122
1289,-2,-3.069769999999999,10.733949000000003,2.0363055100000054,2.6121632699999964,-5.048370509999998,-1.8111049500000007,1.4095189100000027,0.5246119500000006,3.7606837600000063,1.2318716100000007,4.943506479999996,-1.8537638199999975,-3.665032580000002,-6.8205868199999955,0.0003587099999999982,0.00426815400000001,1.5490000000000066,1.944900000000004,0.9620000000000175,2.353999999999985,2.308499999999981,3.06880000000001,0.018000000000000016,2,7,1,2,0,0,316,8,167,1,-3,1,-3,-0.01627614513984943,-0.06102162388454424,0.5359198733952505
1290,-3,2.844177,9.865171000000004,2.6217922500000057,-0.9537735299999994,-7.494905489999994,2.048544173,-1.397498639999995,0.42236601999999834,0.06311202000000549,0.26980967999999983,-7.837621040000002,-0.6384149699999995,1.142242919999994,-0.2348041799999976,0.015120175999999992,0.006954333000000007,0.6877000000000066,1.540200000000013,2.167000000000016,1.2979999999999876,-0.12800000000001432,2.6988000000000056,0.004999999999999893,2,5,1,2,0,0,245,52,162,5,-7,5,-7,-0.024295974845680357,-0.09295318935993757,0.53412508147568
1291,-4,1.440976,0.5138929999999959,-1.3405746699999952,3.134640359999999,-0.45413963999999396,1.00237978,-0.20740708999999669,0.4387237099999979,1.0680189500000097,2.4771678599999998,10.79811724,1.380424529999999,-0.41116743999999983,0.22439217000000156,-0.03263600000000001,0.009518995000000002,-1.2749999999999915,-1.3690999999999889,1.284000000000006,3.7789999999999964,6.426199999999994,3.609099999999998,-0.017000000000000015,1,6,1,2,0,0,297,49,183,-2,1,-2,1,-0.00535301874398364,-0.019535654003155045,0.5423283758061164
1292,-5,-0.16068399999999983,7.5379439999999995,-1.0271253099999953,2.702702699999996,1.3094449000000026,3.893917666,-7.2761296399999935,0.18662287000000077,0.4896557299999955,0.6598782800000009,4.3335089400000015,-6.697769909999998,-0.9645972,-9.27214918,-0.013364778000000008,-0.004440569000000005,-0.4994999999999976,-0.10249999999999204,-0.61099999999999,-1.2349999999999994,-3.1850000000000023,-0.7215999999999951,0.0040000000000000036,-4,1,-2,-1,0,0,205,-23,136,3,-5,3,-5,-0.00556056635308777,-0.020303348556862444,0.6410145771932166
1293,-6,-1.359625,-2.27534,0.6894964700000017,-1.2459339800000038,-3.6090225599999997,1.9281622719999998,-2.1052611900000002,-0.6052323400000006,0.42735043000000417,2.9502141779999995,-5.009805100000001,-4.723141679999998,2.6574503099999944,-1.770930589999999,-0.027626989000000005,0.020904584000000004,2.8759000000000015,3.601600000000005,-0.8979999999999819,4.885999999999996,6.1503999999999905,2.1521000000000186,0.018000000000000016,2,7,1,2,0,0,270,8,167,2,2,2,2,0.037985439554837575,0.12539853178459626,0.5240897900659134
1294,-7,-1.965882,-0.05342900000000128,-3.692827340000001,-1.0385618700000023,2.182684429999995,1.97107778,-1.2721853499999938,-0.022105779999996855,4.753369239999998,2.701823354,2.18630529,0.7312702000000009,2.366864739999997,-2.980812129999997,-0.02566404500000001,-0.010794486999999992,-2.5906999999999982,-2.5903999999999883,-0.08499999999999375,4.523999999999987,4.761999999999986,-1.6199000000000012,0.03300000000000003,2,7,1,2,0,0,345,45,204,-2,0,-2,0,0.11111744841949023,0.31594943597757597,0.6228858335183685
1295,-8,12.524345,4.833874,-4.587652559999995,2.7034743899999967,0.532040760000001,2.3414170359999993,-5.010161579999995,2.6555099700000007,1.822699270000001,4.018311335,8.99565298,-5.4287973500000035,7.097027769999997,-2.899414159999999,-0.0003552310000000114,0.0026720980000000116,0.065400000000011,1.8677000000000135,-3.7860000000000014,4.046999999999983,-2.118000000000009,-5.789899999999989,0.05400000000000005,1,6,1,2,0,0,240,22,129,-2,1,-2,1,0.20204182295850726,0.48999248223165487,0.6886237966034218
1296,-9,-8.933273000000002,20.13112,-0.6320396699999975,-1.7307257500000048,-3.103619980000005,4.641688733,-4.0933092,-0.764283810000002,1.8425914900000038,5.273883857,10.63778371,-0.11189482000000339,4.072339659999997,1.5920321999999985,-0.027280988000000006,-0.0019245809999999947,-4.744099999999989,-4.2309999999999945,1.6800000000000068,10.692999999999984,0.47199999999998,-4.474899999999991,0.08199999999999996,2,7,1,2,0,0,264,-67,92,2,-1,2,-1,0.3423743188855646,0.6767192789998522,0.8373119457947467
1297,-10,-5.330812999999999,19.843711,-2.5070396699999975,0.5921466100000004,-7.039929919999992,4.946647014,-7.13876398,-3.2534739700000017,-2.402838250000002,1.0551338599999998,-5.1991024800000005,-13.388056169999999,5.07489374,-6.737411569999999,0.0035020159999999967,-0.007805963999999999,-1.432699999999997,-0.008099999999998886,-1.9549999999999983,2.8179999999999836,-10.825000000000003,-13.365899999999996,0.09099999999999997,2,7,1,2,0,0,370,51,210,6,-8,6,-8,0.36785475381846755,0.7034534093883225,0.8204723165463793
1298,5,0.03125599999999995,18.306166000000005,-2.2593323299999994,-3.7936110499999955,3.5017614000000066,0.29513219000000035,0.231000090000002,-1.7041334299999988,-0.6947617799999932,1.6143443829999988,5.316634280000002,-0.9088173600000005,1.609808859999994,-3.6430976400000006,-0.019731127,-0.008678110000000003,-3.585399999999993,-3.170899999999989,-6.3929999999999865,-7.215000000000003,0.7399999999999949,3.899799999999999,-0.05600000000000005,-11,-11,-7,-9,-2,-2,-232,-20,34,-4,4,-4,4,-0.10819786632996975,-0.5267166188226309,0.23246878026846463
1299,4,0.7728550000000007,8.819139000000003,0.7417810800000026,0.7943459399999995,1.6001146600000027,-3.4322831800000007,0.8632703700000022,3.1324093300000015,1.3262268300000102,3.26346719,8.379303,-3.096415239999999,7.971598579999998,-1.9406571600000007,-0.020988912000000012,0.015194459000000007,-1.0457999999999998,-0.9097000000000008,-3.603999999999985,-3.513999999999996,5.4935999999999865,8.342500000000001,-0.04800000000000004,-10,-13,-6,-11,-3,-7,-381,-75,-44,0,0,0,0,-0.11797353851971981,-0.5931312983312509,0.1812841049066054
1300,3,-5.055907999999999,46.134276,-3.8722840999999946,-1.1668089200000011,-0.5308726399999983,-5.98847628,-0.5436398499999981,2.8990411700000003,-1.0842774799999972,1.4006884589999995,1.6332120799999998,-4.625560800000002,-1.712728410000004,-2.2970540799999952,-0.018548409000000002,0.02055728300000001,-0.9492999999999938,0.30060000000000286,-5.570999999999998,-4.123000000000019,5.7169999999999845,4.829900000000009,-0.04600000000000004,-2,-5,-1,0,0,0,-205,-2,-86,-5,3,-5,3,-0.09718129603739001,-0.45674963561954257,0.3232347348454278
1301,2,-1.4395989999999994,9.974731000000006,-1.5370721399999994,-3.9207346299999983,-6.294139099999995,5.643301817999999,-0.573700009999996,1.752087760000002,-0.8086046299999907,2.345718272000001,2.7407814900000034,-0.6542861400000035,-8.193152859999998,-2.778919479999999,0.002598977999999988,-0.0018115569999999914,-2.2471999999999923,-1.8511999999999915,-4.834999999999994,-3.281000000000006,6.029299999999992,6.058000000000007,-0.016000000000000014,-6,-2,-1,0,0,0,100,-74,80,-1,1,-1,1,-0.10149100493941043,-0.4835375566311633,0.3811225520429544
1302,1,-3.0377609999999997,16.708649000000005,-0.265711919999994,-3.5201911500000023,0.4947683900000044,2.8061199309999996,-1.8520440899999997,-0.8320973800000004,0.21862178000000654,2.013068466,1.2984976999999986,-3.0521888999999973,2.9247932999999975,-4.388635209999997,-0.033769250000000015,0.024524341000000005,-2.7883999999999958,-1.099899999999991,-4.173999999999992,-5.978000000000023,-0.05200000000000671,2.317999999999998,-0.014000000000000012,1,5,0,1,0,0,238,45,175,1,-2,1,-2,-0.08876244015896162,-0.40645468460843176,0.35146215198976805
1303,0,-2.276718,19.007325000000005,-5.887721489999997,-3.3839411300000037,1.729864230000004,4.101699843,-4.612628659999999,0.6317738999999989,2.6573155900000103,3.7399562179999997,4.833487080000005,-4.308103899999999,0.4585081899999963,-1.658249149999996,-0.008582221000000015,-0.0024841240000000042,-4.693100000000001,-3.8071999999999946,-4.038999999999987,-2.0589999999999975,0.4509999999999792,2.7319999999999993,-0.006000000000000005,-1,1,1,2,0,0,73,-14,14,-1,-1,-1,-1,-0.061208823011961844,-0.2585276868460533,0.48917722535968494
1304,-1,-3.2875309999999995,6.803428000000004,-5.4420886899999985,-1.2929737899999978,-7.372364480000002,4.426561636,-4.730831969999997,-3.704133429999999,2.4509260700000084,3.3222907189999997,-4.29543572,3.727458500000001,4.500154009999996,0.8417508500000039,-0.014971867000000014,0.022887038000000012,4.0534000000000034,4.309200000000004,-7.98899999999999,-7.677000000000007,-1.2450000000000045,-0.7628999999999877,-0.0020000000000000018,-4,-3,-1,-2,-1,-1,-117,-67,-83,1,-3,1,-3,-0.07320912190911633,-0.32003210890181694,0.3468086729254453
1305,-2,13.268201000000001,3.336746000000005,1.0579029800000015,0.7979313100000027,-1.7581453600000003,0.9909605300000006,-0.6111441999999982,0.949595819999999,-3.1946968099999964,2.9372140039999994,8.111358289999998,-2.1110462199999986,8.577744019999997,-5.276891110000001,-0.02180520000000001,-0.005179349999999999,3.019199999999998,4.061200000000007,1.5880000000000223,3.2229999999999848,2.5064999999999884,5.336800000000011,0.009999999999999898,0,0,-1,-1,0,-1,-193,-1,-151,3,-3,3,-3,-0.038470588334642675,-0.15270668212463007,0.4608363982267309
1306,-3,-3.736153,7.533935000000007,-1.4631566899999982,-0.89085343,3.62567657000001,-0.5310984100000002,1.757124520000005,-0.6543844600000028,-1.7452686199999903,2.309566481000001,2.8576144100000036,-0.19732900000000342,-9.198548310000007,-8.529958530000002,0.011185509999999996,0.0036171750000000003,-0.3867999999999938,0.35660000000000025,3.2950000000000017,3.0449999999999875,0.936499999999981,3.137200000000007,0.019000000000000017,-17,-12,-12,-11,-7,-7,-155,-152,7,5,-6,5,-6,-0.007999151847279395,-0.029381866619714092,0.6326258963614396
1307,-4,2.8655220000000003,20.130039000000004,0.8897105300000092,-3.5598825100000013,-8.574949770000003,3.6161432409999996,-7.26579701,-1.4413527399999992,-1.8648410099999921,0.50552098,4.683512180000001,-1.8022162199999983,5.7319569299999955,-4.872215390000001,-0.030449139,-0.0007784289999999972,-4.731999999999999,-3.212799999999987,-8.802999999999983,-11.221000000000004,-6.742000000000019,-3.940899999999999,0.009000000000000008,2,4,1,2,0,0,279,55,200,4,-4,4,-4,-0.07061846770019331,-0.30639284222357266,0.44417119276320954
1308,-5,-2.493009,-5.4086519999999965,0.2945302800000036,2.913779649999995,4.5908769199999995,-4.667345690000001,-0.5853158999999977,4.990544440000001,-0.35772036000000185,3.314341594,8.88771156,2.3842980199999992,5.128780710000001,-0.5152979000000002,-0.019629485000000016,0.010662848000000003,0.27490000000000236,0.6573000000000064,-0.2669999999999817,3.552999999999983,5.01039999999999,3.963700000000003,0.0040000000000000036,2,7,1,2,0,0,265,-6,130,1,-1,1,-1,-0.014150238419326056,-0.05277076868063357,0.49481912968342173
1309,-6,-0.5639159999999999,42.88555600000001,1.5938102500000042,-1.7711656800000029,-0.26882152000000303,0.80685903,-3.659139429999996,3.2823894799999955,1.8365185100000048,5.0445617170000006,0.5690321400000045,-2.8915191100000044,-3.5146518200000045,-5.501456509999997,0.0014581209999999928,0.010935659,-3.0664000000000016,-2.5930999999999926,-4.128999999999991,-0.9110000000000156,1.0486999999999824,-2.4369000000000085,-0.0040000000000000036,2,7,1,2,0,0,336,47,206,-4,2,-4,2,0.027818236228783322,0.09393716675253128,0.6798735246760638
1310,-7,-5.4906549999999985,-3.741575999999995,-4.697598399999997,-0.0022699100000025396,0.0431366899999972,0.03236646000000043,-1.4240590599999976,-0.4852605600000004,-0.28394663999999636,4.004087092000001,9.26888229,2.2483642099999983,7.527449169999997,2.1102497900000046,-0.009215848999999998,0.00635184300000001,2.58420000000001,2.7054000000000116,-4.58799999999998,2.772999999999982,4.515299999999982,-0.17839999999999634,0.013000000000000012,1,6,1,2,0,0,249,-1,158,-5,3,-5,3,0.04670138840888172,0.15126890762483292,0.48081992610360985
1311,-8,-1.9385000000000003,-3.154069,1.6077511700000002,-3.01306091,-6.918677059999993,4.357072027,-1.9144457199999962,-1.9792235500000004,0.7945820700000041,3.375020975,0.7963917800000075,-2.992725929999999,0.8478424799999971,-7.524664400000006,-0.018254833999999998,0.023873721,-4.590999999999994,-3.4577999999999918,-1.927999999999983,3.34699999999998,-3.1170000000000186,-7.502899999999983,0.05599999999999994,-1,4,1,2,0,0,226,-10,149,2,-4,2,-4,0.22885842431379444,0.5319540789365316,0.7167363051963594
1312,-9,5.166479,8.826940000000004,0.054884290000003944,0.017242119999998806,-1.6001142799999997,1.1284539799999997,0.5323259200000052,-3.905255580000002,-1.5596202499999947,2.5998727200000005,4.153430399999998,-5.0022026800000035,0.1620654999999971,-3.166069289999996,0.007016265999999993,0.0007080830000000121,2.8777000000000044,3.4920000000000044,2.521000000000015,8.216999999999985,-3.111000000000004,-6.048899999999989,0.08799999999999997,2,5,1,2,0,0,279,53,148,4,-6,4,-6,0.3175399375193607,0.6488762101125225,0.7955285029221469
1313,-10,3.0143700000000004,1.958898000000005,-2.027286149999995,3.4171829799999998,0.7930510799999979,3.1940304489999995,-0.6296103299999984,4.876294009999999,7.2908942200000055,3.845626814,2.5880573000000027,-3.127984909999995,4.448811020000001,2.4144397600000005,-0.009830263000000006,0.01908551900000001,-0.3305999999999898,0.7158000000000015,0.39800000000002456,10.692999999999984,7.103499999999983,-3.1288999999999874,0.11299999999999999,1,6,1,2,0,0,237,-35,124,0,0,0,0,0.3046831379462842,0.6337081468209969,0.7436939730630096
1314,-10,0.44871200000000044,44.812254,3.996690910000005,1.6372459399999997,3.9549693900000022,2.1152473179999998,-2.7961802099999957,1.2801371999999986,-0.41955510999999035,2.1874246720000006,9.408014140000002,-3.7827298600000034,4.735752679999997,-7.569683079999997,-0.002817183000000001,-0.006463924999999995,-1.778899999999993,-1.46159999999999,9.620800000000017,15.745899999999992,2.984799999999993,-3.8769000000000062,0.09299999999999997,2,6,1,1,0,0,149,-36,-17,3,-4,3,-4,0.46706339412434356,0.7928489787420485,0.9191309083267131
1315,5,3.076442,2.111265000000003,-0.21858759999999933,0.04341603000000305,-0.5784976999999998,2.792811167,-1.436913049999994,-0.23109285999999685,-1.5596202499999947,1.15184539,10.800250690000002,-6.911198159999998,-2.3535234600000052,-0.9497257299999973,-0.017542118999999995,0.0019368200000000058,-4.282499999999999,-3.620199999999997,-8.185999999999993,-8.489000000000004,2.6059999999999803,4.689000000000007,-0.050000000000000044,-10,-19,-7,-15,-4,-8,-422,-48,10,-3,1,-3,1,-0.11901924247449858,-0.6004943804296402,0.18685742559632165
1316,4,0.9605260000000007,7.570994000000002,-2.491327379999994,1.4588938899999988,0.509970580000001,-1.2915231699999996,-2.6567578999999952,3.065030329999999,3.376990720000009,4.210394564,9.09787287,-0.17575233000000168,4.831952779999995,3.1198257100000006,-0.004341958000000007,0.025760153000000008,-7.1126000000000005,-5.802999999999997,-6.046999999999983,-5.573999999999998,5.465299999999985,6.407800000000009,-0.051000000000000045,-4,-10,-4,-10,-4,-6,-302,15,34,-4,3,-4,3,-0.11595089606060027,-0.5790348773643844,0.18367030061557962
1317,3,4.919715,41.504197000000005,-7.857871759999995,-3.8205883500000013,-4.403978699999996,-1.01434276,0.2512468800000036,-2.214337520000001,3.2870307100000105,6.925396883,3.1373368100000008,-3.453665260000001,-7.017902470000003,-0.7431773799999988,-0.005579993000000005,0.0015326930000000155,-6.9850999999999885,-6.119399999999999,-12.570999999999998,-9.087000000000018,-0.26300000000001944,-1.0570000000000022,-0.027000000000000024,0,-2,-1,-1,0,0,-91,23,-24,-5,4,-5,4,-0.0812523381656527,-0.36372242683559586,0.3633641097658787
1318,2,-0.852055,9.232087000000003,-3.6651279099999954,0.3501644999999982,-3.8930660000000046,3.347830472,-5.696082939999997,0.5701522800000021,0.2828881500000051,3.45096719,3.305997810000001,-5.10179299,7.465994759999994,3.2840846300000024,-0.01607894500000001,0.015831679,0.926400000000001,1.7598000000000127,-4.736999999999981,-4.403999999999996,-0.7120000000000175,1.7099000000000046,-0.029000000000000026,0,5,1,2,0,0,276,37,142,1,0,1,0,-0.07104972108514596,-0.30864909819396047,0.3350969223608944
1319,1,-5.989279,16.295648000000003,3.6525233700000044,2.234662499999999,-0.6254489699999937,-4.427771329999999,0.7926337300000057,3.5380492799999956,2.146882980000001,2.5958454129999993,11.1047181,-1.0151248000000024,-0.32662411000000446,-6.900326139999997,-0.003304498000000003,0.009898074000000007,-2.6006,-2.313999999999993,4.01100000000001,4.036999999999978,4.955199999999991,5.798400000000001,-0.015000000000000013,2,7,1,2,0,0,295,7,152,0,-1,0,-1,-0.03529432224001683,-0.13893041747496188,0.5061080611904661
1320,0,-0.14255199999999935,7.574576000000004,-1.198053729999998,1.7702802900000023,2.050109599999999,-3.3157821,4.463563829999998,0.4763176900000019,-3.315666329999999,3.311659961,4.460126629999998,-4.275186179999999,-2.513519780000003,-6.098478739999997,-0.037133971000000016,0.03530653400000001,2.307299999999998,3.338300000000004,-4.826999999999984,-1.0750000000000028,8.884799999999984,7.243000000000009,-0.03600000000000003,-4,-1,0,1,0,0,83,-66,69,-5,4,-5,4,-0.09702877025437062,-0.4558148336807281,0.3110122692190506
1321,-1,-0.7482530000000001,7.233958000000005,-0.8446876000000003,-1.968921960000003,0.9514049400000033,0.4695494799999995,-1.9118408699999918,1.6393316099999993,-0.6298419399999915,0.71119895,2.418599569999998,-6.898663280000001,-4.694608890000005,-8.921094999999994,-0.030089037000000013,0.025311182,-1.4606999999999886,-1.4850999999999885,-1.0949999999999989,1.25,4.82119999999999,2.074300000000008,-0.0040000000000000036,-1,4,0,1,0,0,249,5,164,0,1,0,1,-0.015592826056749165,-0.058360044479554674,0.5060057221355798
1322,-2,2.927077,17.238510000000005,0.7517612600000021,-0.12446657000000272,-6.152202209999999,-1.02909964,-1.7609377499999965,0.856513470000003,0.4791639000000032,3.6151469610000007,11.043460070000002,-5.1197230499999975,5.814239409999999,-4.431859039999999,-0.02930547800000001,0.020345826999999997,-3.6567000000000007,-2.423899999999989,-3.8799999999999955,-3.457000000000008,-2.5470000000000113,-2.3138999999999896,-0.007000000000000006,1,0,1,0,0,0,61,-5,56,-1,0,-1,0,-0.010595623719117486,-0.03916817103152792,0.4758101440907307
1323,-3,-1.7542519999999993,-2.690950999999991,0.8919691800000038,2.9649179899999965,5.749345270000006,5.117997091,-2.7174091499999946,0.03269655999999799,-1.2851878000000028,3.026361723999999,9.87300686,-1.7264779799999985,10.11170061,-3.001277139999999,-0.023337390000000013,-0.009210231999999985,-1.064399999999992,-0.22039999999999793,3.2750000000000057,3.73899999999999,0.028999999999996362,2.865300000000005,0.01100000000000001,1,6,1,2,0,0,215,-34,76,3,-3,3,-3,0.006520590279487926,0.023128239121547267,0.584634743270843
1324,-4,1.2721230000000006,20.357029000000004,0.08163251999999943,-4.03564437,-3.2833978900000034,0.6146144899999992,2.8827032000000017,3.10106137,0.9358250100000021,2.451826123,4.408949419999999,-6.374837339999999,-2.4219750900000037,-2.914607570000001,-0.020792244,0.014610689999999996,-1.8100999999999914,-1.572499999999991,-9.426999999999978,-6.043000000000021,10.712999999999994,5.522300000000001,-0.0010000000000000009,-3,-5,-1,0,-1,-1,-66,-22,54,-6,4,-6,4,-0.11275979185849594,-0.5571772217336382,0.28367444792020236
1325,-5,-0.20000900000000055,19.641373,-0.5258503499999989,0.644387799999997,1.0572073299999971,1.4063906300000006,0.6868686100000048,-4.301536030000001,-1.511425079999995,1.6429905789999992,4.357509090000001,-1.227282670000001,-3.7813116499999992,-9.83273596,-0.038993832000000006,-0.0038842279999999896,0.24890000000000612,0.9664000000000073,2.248000000000019,1.5479999999999876,2.229799999999983,4.255400000000009,0.027000000000000024,0,-3,1,-1,0,-1,-23,0,4,5,-5,5,-5,-0.04296128555697032,-0.17258407023225808,0.6101397821937063
1326,-5,2.8533060000000003,3.3393000000000015,-0.9364227899999946,-1.9568586700000026,-7.149942920000001,1.4184914899999992,-6.021709769999994,-1.7137990100000025,-1.8737859299999968,1.3608697870000004,5.551184370000001,-6.348134710000004,1.227234469999999,-6.261843229999997,-8.007600000001225e-05,0.004853991000000002,-3.8279999999999887,-3.3707999999999885,-7.1429999999999865,-7.26100000000001,-8.262000000000015,-4.826900000000009,0.009000000000000008,2,6,1,2,0,0,308,15,145,6,-5,6,-5,-0.021496817202473872,-0.08166071233182026,0.5548344080561011
1327,-6,3.1394680000000004,9.422390000000004,-2.8981977400000005,-0.2983970499999984,0.021712030000003324,3.2770454020000006,-1.4875887299999988,1.555457060000002,-0.3418803399999888,5.5015263260000005,10.49184992,-2.826216780000003,2.9961690599999997,-3.843368499999997,-0.028391075000000016,0.019108012000000008,1.752600000000001,2.8061000000000007,-3.6999999999999886,1.931999999999988,5.390199999999993,1.7537000000000091,0.0010000000000000009,0,3,1,2,0,0,11,-112,-3,-6,4,-6,4,-0.0012160958743487882,-0.004393855514057188,0.5563741386844349
1328,-7,4.050097,4.088959000000003,-0.22998366999999575,-1.289698389999998,-1.8546365899999984,-1.7748942900000007,-0.479131289999998,2.227206540000001,-1.930373149999994,1.273558007,-2.819778229999997,-2.893956860000003,8.312877309999998,5.246498180000003,-0.007800257000000005,0.005894801000000005,-3.3773999999999944,-3.8686000000000007,-0.715999999999994,7.133999999999986,3.7816999999999865,-3.0978999999999814,0.040999999999999925,2,7,1,2,0,0,286,9,168,-2,2,-2,2,0.20874247902389442,0.5008149118760695,0.6444368004860741
1329,-8,-2.1582489999999996,4.402549000000008,2.2895447400000037,5.26749701,-1.6547698400000002,2.0855447820000013,-2.644278649999997,-0.9968212200000011,0.22386206000000186,5.469475774,5.740087459999998,-3.1277615400000016,11.10038042,-4.909214609999999,-0.011157678000000004,0.005726266000000008,-2.5334000000000003,-1.2240999999999929,2.423000000000016,9.192999999999984,-0.6470000000000056,-3.924899999999994,0.08199999999999996,2,7,1,2,0,0,266,-13,146,2,-5,2,-5,0.28557503916293636,0.6101381682155929,0.7396762448898833
